,DL Chahar,SM Curran,L Ngidi,PP Chawla,RA Jadeja,Sandeep Sharma,JO Holder,S Nadeem,T Natarajan,Rashid Khan,CH Morris,DW Steyn,Washington Sundar,Mohammed Siraj,YS Chahal,SS Cottrell,Mohammed Shami,Ravi Bishnoi,K Gowtham,JDS Neesham,S Sandeep Warrier,Shivam Mavi,PJ Cummins,SP Narine,AD Russell,Kuldeep Yadav,AS Rajpoot,S Gopal,JC Archer,Kartik Tyagi,TK Curran,R Tewatia,GJ Maxwell,Arshdeep Singh,CJ Jordan,M Ashwin,DJ Hooda,JR Hazlewood,Imran Tahir,SN Thakur,CJ Green,M Prasidh Krishna,CV Varun,K Rabada,A Nortje,AR Patel,R Ashwin,HV Patel,MP Stoinis,P Dubey,S Kaul,Abdul Samad,KS Williamson,I Udana,NA Saini,A Zampa,DR Sams
SV Samson,0.15934844192634562,0.4482758620689655,0.09287925696594428,0.7227332457293035,0.9879253567508234,0.055248618784530384,0.08594757198109154,0.14919806042521447,0.0,0.32573289902280134,0.0,0.0,0.12775471095496646,0.048407396650208157,0.0,0.0,0.0,0.37067545304777594,0.0,0.43617330619366096,0.24109295472810074,0.2440214738897023,0.3143830233167409,0.03995205753096284,0.5899705014749262,0.3437607425232039,0.5257228689447991,0.06101281269066504,0.3673094582185491,0.11347517730496454,0.0,0.02190580503833516,0.10370370370370371,0.0,0.0,0.12336975678533661,0.0,0.041684035014589414,0.0,0.34094783498124787,0.04484304932735426,0.8298755186721992,0.251035521526296,0.7653061224489796,0.6333739342265531,0.0,0.0,0.44036697247706424,0.4185559818625741,0.12815036309269542
RV Uthappa,0.03541076487252125,0.0,0.0,0.09855453350854139,0.036589828027808274,0.16574585635359115,0.23635582294800173,0.03729951510630362,0.0,0.22801302931596093,0.0,0.0,0.09581603321622485,0.05808887598024978,0.0,0.0,0.0,0.5354200988467874,0.44822949350067237,0.0,0.05357621216180016,0.04880429477794046,0.1047943411055803,0.1997602876548142,0.0,0.13750429700928155,0.0,0.0,0.0,0.28368794326241137,0.7369432874078821,0.30668127053669225,0.014814814814814814,0.4540295119182747,0.0,0.21149101163200562,0.0,0.08336807002917883,0.0,0.0,0.23916292974588937,0.2553463134375998,0.0,0.15943877551020408,0.0,0.0234375,0.0,0.14678899082568808,0.034879665155214505,0.42716787697565145
R Tewatia,0.0,0.0,0.43343653250774,0.0,0.10976948408342481,0.38674033149171266,0.8165019338203696,0.07459903021260723,0.4091374019774975,0.03257328990228013,0.0,0.5649717514124294,0.09581603321622485,0.05808887598024978,0.3896103896103896,0.12277470841006753,0.0,0.4530477759472817,0.22411474675033619,0.46525152660657165,0.0,0.5856515373352855,0.05239717055279015,0.0,0.0,0.13750429700928155,0.0,0.0,0.030609121518212427,0.425531914893617,0.0,0.5038335158817087,0.13333333333333333,0.0,0.0,0.035248501938667604,0.0,0.08336807002917883,0.0,1.0228435049437437,0.13452914798206278,0.2234280242578998,0.050207104305259195,0.0,0.0730816077953715,0.0,0.0,0.0,0.0,0.17086715079026057
R Parag,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03257328990228013,0.0,0.0,0.0,0.02904443799012489,0.0,0.0,0.0,0.6177924217462932,0.8068130883012102,0.5815644082582145,0.0,0.19521717911176184,0.13099292638197538,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.06408202499198974,0.0,0.13333333333333333,0.340522133938706,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TK Curran,0.03541076487252125,0.27586206896551724,0.061919504643962855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.089588377723971,0.0,0.14522218995062447,0.04329004329004329,0.5064456721915286,0.29126213592233013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034376074252320386,0.11265490048817124,0.09151921903599755,0.12243648607284971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12755102040816327,0.0,0.0,0.0,0.0,0.0,0.0
JC Archer,0.0,0.034482758620689655,1.6099071207430342,0.0,0.0,0.018416206261510127,0.04297378599054577,0.0,0.0,0.03257328990228013,0.0,0.04035512510088781,0.0,0.08713331397037467,0.010822510822510822,0.16114180478821363,0.0,0.0,0.0,0.319860424542018,0.0,0.0,0.0,0.31961646024770274,0.2528445006321112,0.0,0.0,0.0,0.12243648607284971,0.2553191489361702,0.0,0.13143483023001096,0.044444444444444446,0.0,0.0,0.17624250969333802,0.0,0.041684035014589414,0.0,0.0,0.38863976083707025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JC Buttler,0.0,0.1724137931034483,0.0,0.2628120893561104,0.8415660446395903,0.7734806629834253,0.3867640739149119,0.01864975755315181,0.0,0.0,0.0,0.7667473769168685,0.415202810603641,0.07261109497531223,0.23809523809523808,0.1841620626151013,0.0,0.12355848434925865,0.02241147467503362,0.34893864495492877,0.0,0.29282576866764276,0.0,0.3995205753096284,0.21070375052675938,0.10312822275696115,0.7134810364250845,0.5796217205613179,0.33670033670033667,0.48226950354609927,0.2242870874719641,0.03285870755750274,0.17777777777777778,0.0,0.0,0.0,0.08066684592632428,0.0,0.6818181818181818,0.017047391749062394,0.2092675635276532,0.03191828917969997,0.0,0.0,0.0,0.140625,0.8582217645039478,0.0,0.5929543076386466,0.08543357539513029
MK Lomror,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03286230693394676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07990411506192568,0.0,0.2750085940185631,0.01877581674802854,0.0,0.0,0.0851063829787234,0.16020506247997437,0.15334063526834613,0.37777777777777777,0.7377979568671963,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AJ Tye,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971738416036806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S Gopal,0.0,0.0,0.0,0.0,0.0,0.055248618784530384,0.04297378599054577,0.0,0.017047391749062394,0.0,0.0,0.2824858757062147,0.06387735547748323,0.08713331397037467,0.06493506493506493,0.27624309392265195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02107037505267594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10679196924391286
Kartik Tyagi,0.0,0.0,0.0,0.0,0.0,0.055248618784530384,0.0,0.0,0.03409478349812479,0.0,0.0,0.0,0.0,0.014522218995062446,0.021645021645021644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VR Aaron,0.0,0.0,0.0,0.0,0.0,0.027624309392265192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JD Unadkat,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23020257826887663,0.06472491909385114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AS Rajpoot,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22653721682847897,0.0,0.0,0.0,0.0,0.0,0.0,0.03995205753096284,0.04214075010535188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BA Stokes,0.24787535410764874,0.0,0.0,0.0,0.0,0.6077348066298343,0.1289213579716373,0.3729951510630362,0.0,0.26058631921824105,0.0,0.0,0.1756627275630789,0.20331106593087425,0.0,0.0,0.0,0.37067545304777594,0.0,0.05815644082582146,0.0,0.1708150317227916,0.13099292638197538,1.3184178985217738,0.5056890012642224,0.6875214850464078,0.7885843034171987,0.5491153142159854,0.09182736455463728,0.14184397163120568,0.03204101249599487,0.13143483023001096,0.0,0.0,0.0,0.42298202326401124,0.0,0.06252605252188412,0.0,0.0,0.2989536621823617,0.0,0.0,0.5102040816326531,0.0,0.078125,0.0,0.6605504587155964,0.10463899546564352,0.19222554463904315
